x,order1,order2,order3
1452.0,39.02884753178132,145.79486330490215,nan
1453.0,39.026338179653585,145.96427546864183,nan
1454.0,39.023949738792005,146.13419732980995,nan
1455.0,39.02168255337668,146.30463035640162,nan
1456.0,39.01953696665014,146.47557601988998,nan
1457.0,39.0175133209951,146.64703579523044,nan
1458.0,39.01561195782621,146.81901116086533,nan
1459.0,39.01383321766389,146.9915035987276,nan
1460.0,39.01217744001246,147.16451459424545,nan
1461.0,39.010644963461104,147.33804563634658,nan
1462.0,39.009236125682634,147.5120982174621,nan
1463.0,39.00795126334029,147.68667383353156,nan
1464.0,39.00679071211055,147.86177398400616,nan
1465.0,39.005754806774355,148.03740017185405,nan
1466.0,39.004843881074265,148.2135539035639,nan
1467.0,39.00405826780096,148.3902366891494,nan
1468.0,39.00339829876857,148.5674500421536,nan
1469.0,39.002864304682625,148.7451954796531,nan
1470.0,39.00245661543805,148.92347452226215,nan
1471.0,39.00217555976947,149.10228869413726,nan
1472.0,39.00202146550415,149.28163952298127,nan
1473.0,39.001994659394406,149.46152854004754,nan
1474.0,39.0020954671863,149.64195728014423,nan
1475.0,39.002324213678065,149.82292728163893,nan
1476.0,39.00268122252733,150.0044400864623,nan
1477.0,39.003166816471676,150.18649724011289,nan
1478.0,39.00378131718551,150.36910029166114,nan
1479.0,39.004525045253416,150.55225079375353,nan
1480.0,39.00539832036241,150.7359503026173,nan
1481.0,39.006401461015436,150.92020037806418,nan
1482.0,39.007534784769746,151.10500258349498,nan
1483.0,39.008798608109686,151.2903584859038,nan
1484.0,39.01019324645049,151.4762696558821,nan
1485.0,39.01171901422854,151.6627376676235,nan
1486.0,39.01337622481605,151.8497640989272,nan
1487.0,39.01516519047331,152.03735053120315,nan
1488.0,39.017086222473644,152.22549854947556,nan
1489.0,39.01913963109888,152.41420974238773,nan
1490.0,39.02132572539248,152.603485702206,nan
1491.0,39.023644813591915,152.793328024824,nan
1492.0,39.02609720271061,152.98373830976726,nan
1493.0,39.02868319877966,153.17471816019685,nan
1494.0,39.03140310673193,153.3662691829143,nan
1495.0,39.03425723058783,153.55839298836565,nan
