wavelength xh2o xco xco2 xch4 xnh3 xh2s xph3 xhcn xc2h2 xoh xna xk xso2
7.633285139834772304e-01 -2.756517354076393644e+01 -3.894461174336264264e+01 -5.327600334241346758e+01 -2.831185066474537848e+01 -2.718454763881542036e+01 -2.864219780772639012e+01 -5.327600334241346758e+01 -2.791691801291953468e+01 -5.327600334241346758e+01 -2.712256672708972971e+01 -2.731102210626779581e+01 -2.336618877453929599e+01 -5.327600334241346758e+01
7.630741559315000755e-01 -2.784094040321059182e+01 -3.892868568358772308e+01 -5.327600334241346758e+01 -2.833237312300182964e+01 -2.711143789154560579e+01 -2.847270434518225102e+01 -5.327600334241346758e+01 -2.792317466236652024e+01 -5.327600334241346758e+01 -2.521948226233429580e+01 -2.730895312034789768e+01 -2.343586038088684731e+01 -5.327600334241346758e+01
7.628198826372875052e-01 -2.807663189869561648e+01 -4.065443810118891577e+01 -5.327600334241346758e+01 -2.833073537998432201e+01 -2.706361549379226616e+01 -2.851388448216091120e+01 -5.327600334241346758e+01 -2.796910705453127477e+01 -5.327600334241346758e+01 -3.156975006027822417e+01 -2.730675586920315467e+01 -2.348309155512516000e+01 -5.327600334241346758e+01
7.625656940725966670e-01 -2.788269219184475034e+01 -3.900217930706477887e+01 -5.327600334241346758e+01 -2.834614505019786890e+01 -2.695979821271361843e+01 -2.858384130942719636e+01 -5.327600334241346758e+01 -2.793582896677022731e+01 -5.327600334241346758e+01 -3.244015750382046548e+01 -2.730467623502487484e+01 -2.353453403222454554e+01 -5.327600334241346758e+01
7.623115902091935903e-01 -2.774655570901436263e+01 -3.883172902070892007e+01 -5.327600334241346758e+01 -2.835420494526096391e+01 -2.706003570941978253e+01 -2.882774036430171449e+01 -5.327600334241346758e+01 -2.785719974666409726e+01 -5.327600334241346758e+01 -2.873052470195019126e+01 -2.730254972071603703e+01 -2.357258604977564431e+01 -5.327600334241346758e+01
7.620575710188538521e-01 -2.763700138056297817e+01 -4.122975252960817016e+01 -5.327600334241346758e+01 -2.835379313326837547e+01 -2.709984367851643228e+01 -2.836433889324838020e+01 -5.327600334241346758e+01 -2.793950176042985589e+01 -5.327600334241346758e+01 -2.533240306228470473e+01 -2.730032429168145924e+01 -2.360647543474298260e+01 -5.327600334241346758e+01
7.618036364733627996e-01 -2.762278570200287930e+01 -3.880020914229667994e+01 -5.327600334241346758e+01 -2.836049935770055441e+01 -2.701279633070167563e+01 -2.876769143976954979e+01 -5.327600334241346758e+01 -2.783814094898855274e+01 -5.327600334241346758e+01 -3.140618431109017195e+01 -2.729818848450486257e+01 -2.363841179938263792e+01 -5.327600334241346758e+01
7.615497865445145509e-01 -2.757381759980040670e+01 -3.891307014156123500e+01 -5.327600334241346758e+01 -2.836980496602408408e+01 -2.708403446815868421e+01 -2.857354816109689466e+01 -5.327600334241346758e+01 -2.790637913813977278e+01 -5.327600334241346758e+01 -3.145946666257027147e+01 -2.729592219948704823e+01 -2.366177771553206455e+01 -5.327600334241346758e+01
7.612960212041131047e-01 -2.771963032842005958e+01 -3.920694556128771779e+01 -5.327600334241346758e+01 -2.833794849146774197e+01 -2.694110864322112064e+01 -2.840442334021287607e+01 -5.327600334241346758e+01 -2.790281630650946809e+01 -5.327600334241346758e+01 -2.700765535548648444e+01 -2.729376522148049133e+01 -2.368667219157817527e+01 -5.327600334241346758e+01
7.610423404239716749e-01 -2.761526648914417947e+01 -3.878342646007937589e+01 -5.327600334241346758e+01 -2.835049271757188905e+01 -2.713309992992572361e+01 -2.844171715861032723e+01 -5.327600334241346758e+01 -2.787694010504511510e+01 -5.327600334241346758e+01 -2.689534330229906445e+01 -2.729156855590077768e+01 -2.370304054715616005e+01 -5.327600334241346758e+01
7.607887441759130231e-01 -2.754121580626217636e+01 -3.881676165806771905e+01 -5.327600334241346758e+01 -2.838849030932297524e+01 -2.680544989954799107e+01 -2.864446953817558139e+01 -5.327600334241346758e+01 -2.788185233652708561e+01 -5.327600334241346758e+01 -2.808030782050829544e+01 -2.728927021141755205e+01 -2.372028527580559043e+01 -5.327600334241346758e+01
7.605352324317691259e-01 -2.762179304900040222e+01 -3.868890964762989881e+01 -5.327600334241346758e+01 -2.836011803000176101e+01 -2.687724659258782367e+01 -2.835163060856148576e+01 -5.327600334241346758e+01 -2.804001239597468143e+01 -5.327600334241346758e+01 -3.240079243345011406e+01 -2.728704967923138369e+01 -2.373303212244114135e+01 -5.327600334241346758e+01
7.602818051633811747e-01 -2.780597475967766030e+01 -3.912863622887115866e+01 -5.327600334241346758e+01 -2.840349440207328868e+01 -2.717432623137302627e+01 -2.845565413034305635e+01 -5.327600334241346758e+01 -2.785096991718049608e+01 -5.327600334241346758e+01 -3.136974038702631162e+01 -2.728471329156466041e+01 -2.374459458550150615e+01 -5.327600334241346758e+01
7.600284623426002417e-01 -2.774780990369209377e+01 -3.852891920129862058e+01 -5.327600334241346758e+01 -2.838412141800818844e+01 -2.703252724250042149e+01 -2.856037397104090303e+01 -5.327600334241346758e+01 -2.785292722047722336e+01 -5.327600334241346758e+01 -2.526667214845457110e+01 -2.728246999048887744e+01 -2.375469037729639510e+01 -5.327600334241346758e+01
7.597752039412865033e-01 -2.752541147710708458e+01 -3.934184122646452408e+01 -5.327600334241346758e+01 -2.839618105733970665e+01 -2.717155526108450303e+01 -2.832374824906099064e+01 -5.327600334241346758e+01 -2.774406947507393539e+01 -5.327600334241346758e+01 -2.711442806852278409e+01 -2.728009860248177176e+01 -2.376245843263375690e+01 -5.327600334241346758e+01
7.595220299313092394e-01 -2.745489629898416339e+01 -3.993661889649697372e+01 -5.327600334241346758e+01 -2.843318562441478647e+01 -2.711680610315654860e+01 -2.847971923676162831e+01 -5.327600334241346758e+01 -2.777062997235777075e+01 -5.327600334241346758e+01 -3.244022799771705934e+01 -2.727783032532608942e+01 -2.377070203261724757e+01 -5.327600334241346758e+01
7.592689402845477220e-01 -2.748320578017109028e+01 -3.838044179469785178e+01 -5.327600334241346758e+01 -2.840236809904217452e+01 -2.707983711525643145e+01 -2.844690119552131691e+01 -5.327600334241346758e+01 -2.769173689091425317e+01 -5.327600334241346758e+01 -2.713969998376514781e+01 -2.727541718168069451e+01 -2.377878792910213690e+01 -5.327600334241346758e+01
7.590159349728901050e-01 -2.751245115951714837e+01 -3.989374497063937497e+01 -5.327600334241346758e+01 -2.842157027993560092e+01 -2.703941940989445314e+01 -2.824928822180311627e+01 -5.327600334241346758e+01 -2.762647638336033040e+01 -5.327600334241346758e+01 -2.654619113864719537e+01 -2.727312482511035086e+01 -2.378737517797465983e+01 -5.327600334241346758e+01
7.587630139682339792e-01 -2.733861829492494877e+01 -3.854140277494475697e+01 -5.327600334241346758e+01 -2.841622210766760759e+01 -2.699942552123171069e+01 -2.865958293192007744e+01 -5.327600334241346758e+01 -2.759939885569797013e+01 -5.327600334241346758e+01 -2.540767547371266133e+01 -2.727067106641712613e+01 -2.379517019441446024e+01 -5.327600334241346758e+01
7.585101772424864830e-01 -2.766593843168409350e+01 -3.852264584639564049e+01 -5.327600334241346758e+01 -2.834115480048668445e+01 -2.712392264472880044e+01 -2.868644976544601732e+01 -5.327600334241346758e+01 -2.754272960731371356e+01 -5.327600334241346758e+01 -3.198409570319454076e+01 -2.726834852999583703e+01 -2.380336289718562526e+01 -5.327600334241346758e+01
7.582574247675638590e-01 -2.748106232412287397e+01 -3.842944946989420174e+01 -5.327600334241346758e+01 -2.839796338829372857e+01 -2.710833861332506345e+01 -2.839076055250610509e+01 -5.327600334241346758e+01 -2.755512572513342917e+01 -5.327600334241346758e+01 -2.800150977268513941e+01 -2.726586719875427889e+01 -2.381126271201028644e+01 -5.327600334241346758e+01
7.580047565153918976e-01 -2.754854084204082554e+01 -3.906361427761262206e+01 -5.327600334241346758e+01 -2.841932165945512878e+01 -2.728155657514293253e+01 -2.843537226121142680e+01 -5.327600334241346758e+01 -2.752426829126581254e+01 -5.327600334241346758e+01 -2.798974692408445009e+01 -2.726351584881057732e+01 -2.381960967291677989e+01 -5.327600334241346758e+01
7.577521724579060480e-01 -2.743458537321769697e+01 -3.827022836162315400e+01 -5.327600334241346758e+01 -2.841029049786672545e+01 -2.729345025313203266e+01 -2.867653706614429865e+01 -5.327600334241346758e+01 -2.780104507129351532e+01 -5.327600334241346758e+01 -3.211859461394135451e+01 -2.726100669633775908e+01 -2.382768465510180533e+01 -5.327600334241346758e+01
7.574996725670501974e-01 -2.731528902811200155e+01 -3.881160276702465950e+01 -5.327600334241346758e+01 -2.835077606646230208e+01 -2.727987387705073630e+01 -2.887441694744907750e+01 -5.327600334241346758e+01 -2.771079730719089440e+01 -5.327600334241346758e+01 -2.544747863459853932e+01 -2.725861655924856564e+01 -2.383649380453367783e+01 -5.327600334241346758e+01
7.572472568147785577e-01 -2.739053275698033474e+01 -4.312542662504385760e+01 -5.327600334241346758e+01 -2.838629425123017214e+01 -2.716710320174217941e+01 -2.851057213297661619e+01 -5.327600334241346758e+01 -2.772586555568702948e+01 -5.327600334241346758e+01 -2.647394713425413215e+01 -2.725607997194967780e+01 -2.384482901965213486e+01 -5.327600334241346758e+01
7.569949251730542228e-01 -2.760643199161018657e+01 -3.819685415080271440e+01 -5.327600334241346758e+01 -2.841580223357225421e+01 -2.724409968075612554e+01 -2.852827166493408839e+01 -5.327600334241346758e+01 -2.770674135537275262e+01 -5.327600334241346758e+01 -2.645686433540565830e+01 -2.725353627241581833e+01 -2.385403649373126811e+01 -5.327600334241346758e+01
7.567426776138495015e-01 -2.724776622413262217e+01 -3.968938201149413914e+01 -5.327600334241346758e+01 -2.842706319742231003e+01 -2.730507320353363809e+01 -2.857186053499098222e+01 -5.327600334241346758e+01 -2.770213311339190909e+01 -5.327600334241346758e+01 -2.682006648212623290e+01 -2.725110719950076188e+01 -2.386325142686104428e+01 -5.327600334241346758e+01
7.564905141091464724e-01 -2.729710588249476189e+01 -3.829662938459171784e+01 -5.327600334241346758e+01 -2.842865532429877007e+01 -2.725932695533473904e+01 -2.848800684693604524e+01 -5.327600334241346758e+01 -2.770321924071300757e+01 -5.327600334241346758e+01 -3.251172817256742320e+01 -2.724851014168461916e+01 -2.387230641422214461e+01 -5.327600334241346758e+01
7.562384346309360961e-01 -2.745870216006077769e+01 -3.825389269453535235e+01 -5.327600334241346758e+01 -2.843429221866376011e+01 -2.722857645067558963e+01 -2.866400678813213432e+01 -5.327600334241346758e+01 -2.770418585507638554e+01 -5.327600334241346758e+01 -3.196372090421391832e+01 -2.724605174246232764e+01 -2.388188028681652497e+01 -5.327600334241346758e+01
7.559864391512189918e-01 -2.730437305252855040e+01 -3.830514637926730614e+01 -5.327600334241346758e+01 -2.841630202037416097e+01 -2.724915584876992725e+01 -2.882279399540686526e+01 -5.327600334241346758e+01 -2.769073789441052114e+01 -5.327600334241346758e+01 -2.563613516999146924e+01 -2.724342356293950473e+01 -2.389095442221672982e+01 -5.327600334241346758e+01
7.557345276420048830e-01 -2.725282315577480929e+01 -3.819098376683123064e+01 -5.327600334241346758e+01 -2.847107440540332846e+01 -2.729749066294240833e+01 -2.876422865623190006e+01 -5.327600334241346758e+01 -2.766052648363049471e+01 -5.327600334241346758e+01 -3.159171514064682995e+01 -2.724081321385104104e+01 -2.390046809499729363e+01 -5.327600334241346758e+01
7.554827000753130406e-01 -2.716522005007270124e+01 -3.815261077305421367e+01 -5.327600334241346758e+01 -2.843664500667454931e+01 -2.742764658727565674e+01 -2.884474664092496710e+01 -5.327600334241346758e+01 -2.756847286978290867e+01 -5.327600334241346758e+01 -2.603932830421300793e+01 -2.723829992524259680e+01 -2.390997379758005437e+01 -5.327600334241346758e+01
7.552309564231719508e-01 -2.706677430095869497e+01 -3.827435364397491213e+01 -5.327600334241346758e+01 -2.843707700217630574e+01 -2.739988677071867684e+01 -2.872585073952378565e+01 -5.327600334241346758e+01 -2.758123776298102925e+01 -5.327600334241346758e+01 -2.670248667253602548e+01 -2.723563597777299350e+01 -2.391879566838452575e+01 -5.327600334241346758e+01
7.549792966576193143e-01 -2.725963804865160611e+01 -3.899971364247263494e+01 -5.327600334241346758e+01 -2.844411051301844751e+01 -2.744465760748346383e+01 -2.862823708364871678e+01 -5.327600334241346758e+01 -2.747020581706142295e+01 -5.327600334241346758e+01 -3.057843660649508877e+01 -2.723310102244635900e+01 -2.392813539587670846e+01 -5.327600334241346758e+01
7.547277207507023800e-01 -2.709093505196699425e+01 -3.790900955984790954e+01 -5.327600334241346758e+01 -2.840957574550007791e+01 -2.738865047968869249e+01 -2.844994071358794230e+01 -5.327600334241346758e+01 -2.739982473044321409e+01 -5.327600334241346758e+01 -3.269776675558001955e+01 -2.723040094335084760e+01 -2.393659422072559195e+01 -5.327600334241346758e+01
7.544762286744775004e-01 -2.693946291769414714e+01 -3.932874123667762234e+01 -5.327600334241346758e+01 -2.845214094914700809e+01 -2.760315899055617805e+01 -2.852685846935305491e+01 -5.327600334241346758e+01 -2.727990431579060271e+01 -5.327600334241346758e+01 -2.707259598695993219e+01 -2.722772386858781246e+01 -2.394552302510066255e+01 -5.327600334241346758e+01
7.542248204010104651e-01 -2.730210212810420600e+01 -3.823237987401050475e+01 -5.327600334241346758e+01 -2.846820070080065435e+01 -2.758548733380085238e+01 -2.821924356324968031e+01 -5.327600334241346758e+01 -2.722571322168578334e+01 -5.327600334241346758e+01 -2.580081836948835772e+01 -2.722513241917171456e+01 -2.395413182010733166e+01 -5.327600334241346758e+01
7.539734959023762784e-01 -2.719629155502095585e+01 -3.790472922396876498e+01 -5.327600334241346758e+01 -2.849836323816618489e+01 -2.736012985407484877e+01 -2.814636629290094305e+01 -5.327600334241346758e+01 -2.730343947190835507e+01 -5.327600334241346758e+01 -2.652369177220418806e+01 -2.722240296255219505e+01 -2.396226995406239624e+01 -5.327600334241346758e+01
7.537222551506593815e-01 -2.683564352449430501e+01 -3.820812113544394606e+01 -5.327600334241346758e+01 -2.847909451810002679e+01 -2.768498815469090246e+01 -2.803566335674019783e+01 -5.327600334241346758e+01 -2.941804425752596686e+01 -5.327600334241346758e+01 -3.230483644988422753e+01 -2.721966834938515944e+01 -2.397058287057348025e+01 -5.327600334241346758e+01
7.534710981179534306e-01 -2.714948830224025400e+01 -3.783369752588335189e+01 -5.327600334241346758e+01 -2.849377086201007003e+01 -2.759368736764525210e+01 -2.798584986661711582e+01 -5.327600334241346758e+01 -2.825005314279488289e+01 -5.327600334241346758e+01 -3.118792230722797143e+01 -2.721705267011648743e+01 -2.397878885386424841e+01 -5.327600334241346758e+01
7.532200247763610745e-01 -2.692799227616776747e+01 -3.914586072823179563e+01 -5.327600334241346758e+01 -2.850988284129114447e+01 -2.751567483921285628e+01 -2.779030367263798240e+01 -5.327600334241346758e+01 -2.797058125334751111e+01 -5.327600334241346758e+01 -2.555525120530764838e+01 -2.721427848641658542e+01 -2.398651577638795018e+01 -5.327600334241346758e+01
7.529690350979950653e-01 -2.722921571103361060e+01 -3.798631003237828452e+01 -5.327600334241346758e+01 -2.844075295919638080e+01 -2.757798545702907944e+01 -2.763862559323682078e+01 -5.327600334241346758e+01 -2.788884872958790595e+01 -5.327600334241346758e+01 -2.631204419625759883e+01 -2.721151114506995938e+01 -2.399430834779422383e+01 -5.327600334241346758e+01
7.527181290549767034e-01 -2.697787714111543877e+01 -3.776570209897313646e+01 -5.327600334241346758e+01 -2.849326786001181944e+01 -2.769866482090209914e+01 -2.790784539604407044e+01 -5.327600334241346758e+01 -2.784304454516780325e+01 -5.327600334241346758e+01 -2.527079341567423398e+01 -2.720873509721061012e+01 -2.400215038640921605e+01 -5.327600334241346758e+01
7.524673066194368376e-01 -2.679930923261836995e+01 -3.941972631942115157e+01 -5.327600334241346758e+01 -2.841215910031515079e+01 -2.778496151922988489e+01 -2.780334043323503934e+01 -5.327600334241346758e+01 -2.782264625241751332e+01 -5.327600334241346758e+01 -2.591614328699278502e+01 -2.720605676964362729e+01 -2.400968515793853086e+01 -5.327600334241346758e+01
7.522165677635156422e-01 -2.715757407042077531e+01 -3.792806854773056102e+01 -5.327600334241346758e+01 -2.839681407092814425e+01 -2.748507923609070147e+01 -2.815797028715589079e+01 -5.327600334241346758e+01 -2.782760774877230148e+01 -5.327600334241346758e+01 -2.672062153392944950e+01 -2.720323511694329000e+01 -2.401688006797694186e+01 -5.327600334241346758e+01
7.519659124593625066e-01 -2.699621091430734410e+01 -3.767972521743861591e+01 -5.327600334241346758e+01 -2.847122585910269521e+01 -2.783409971937247107e+01 -2.806131587608275879e+01 -5.327600334241346758e+01 -2.775369019537829374e+01 -5.327600334241346758e+01 -3.230706916879145751e+01 -2.720040884777267109e+01 -2.402414549218109130e+01 -5.327600334241346758e+01
7.517153406791360348e-01 -2.663314965843406057e+01 -4.007584276123675693e+01 -5.327600334241346758e+01 -2.847557589360653907e+01 -2.767669680827342660e+01 -2.840182056911142539e+01 -5.327600334241346758e+01 -2.782296906320432228e+01 -5.327600334241346758e+01 -3.272114335186709866e+01 -2.719758481928796101e+01 -2.403136360158221407e+01 -5.327600334241346758e+01
7.514648523950043790e-01 -2.674897334039286889e+01 -3.760818455958149542e+01 -5.327600334241346758e+01 -2.848112295676734007e+01 -2.770316826839042434e+01 -2.855448623145360898e+01 -5.327600334241346758e+01 -2.792613894164481891e+01 -5.327600334241346758e+01 -3.292170061586294594e+01 -2.719486900143386876e+01 -2.403853214871799082e+01 -5.327600334241346758e+01
7.512144475791445730e-01 -2.735251999580892246e+01 -3.790889616245640781e+01 -5.327600334241346758e+01 -2.845671320392086656e+01 -2.774863967459022263e+01 -2.855442481923971343e+01 -5.327600334241346758e+01 -2.799726400983738728e+01 -5.327600334241346758e+01 -3.281464114626687945e+01 -2.719200039010993564e+01 -2.404523630473812190e+01 -5.327600334241346758e+01
7.509641262037433096e-01 -2.697988815857090117e+01 -3.812954972417271193e+01 -5.327600334241346758e+01 -2.851060805135960052e+01 -2.773789796462703094e+01 -2.850903972792920982e+01 -5.327600334241346758e+01 -2.827288798860251973e+01 -5.327600334241346758e+01 -2.722255989537006116e+01 -2.718913930165748738e+01 -2.405224101724818198e+01 -5.327600334241346758e+01
7.507138882409961633e-01 -2.655980085507036037e+01 -3.758161910827426055e+01 -5.327600334241346758e+01 -2.848207787293562632e+01 -2.780327454697677680e+01 -2.906775517643621143e+01 -5.327600334241346758e+01 -2.907154930831352146e+01 -5.327600334241346758e+01 -3.254825814846879695e+01 -2.718626433842221246e+01 -2.405915789633773372e+01 -5.327600334241346758e+01
7.504637336631084787e-01 -2.699163234801126876e+01 -3.782941719239656919e+01 -5.327600334241346758e+01 -2.846536268075366394e+01 -2.777167647393836347e+01 -2.926659351125801223e+01 -5.327600334241346758e+01 -2.912231948957906624e+01 -5.327600334241346758e+01 -2.630411135923108290e+01 -2.718351490122159575e+01 -2.406613637157645869e+01 -5.327600334241346758e+01
7.502136624422943711e-01 -2.677228270606358507e+01 -3.752140371349413783e+01 -5.327600334241346758e+01 -2.846334626462543227e+01 -2.773474094148177116e+01 -2.874699209848295567e+01 -5.327600334241346758e+01 -2.910516783097781612e+01 -5.327600334241346758e+01 -2.951565685929037741e+01 -2.718059933253397986e+01 -2.407269226807305884e+01 -5.327600334241346758e+01
7.499636745507773927e-01 -2.701870361688315469e+01 -3.804704564089293939e+01 -5.327600334241346758e+01 -2.851070600988663273e+01 -2.773913350483616114e+01 -2.863394638048786334e+01 -5.327600334241346758e+01 -2.913291898087782172e+01 -5.327600334241346758e+01 -3.235220276710978027e+01 -2.717770708897747056e+01 -2.407956535419720012e+01 -5.327600334241346758e+01
7.497137699607904215e-01 -2.646787370537192530e+01 -3.738923723027295409e+01 -5.327600334241346758e+01 -2.850939548233672838e+01 -2.780612192080931777e+01 -2.908984648986038124e+01 -5.327600334241346758e+01 -2.910406355298466252e+01 -5.327600334241346758e+01 -3.019699916037741616e+01 -2.717479507223898239e+01 -2.408638516701730836e+01 -5.327600334241346758e+01
7.494639486445754395e-01 -2.698697929898714065e+01 -3.861668685095762754e+01 -5.327600334241346758e+01 -2.849132069032924264e+01 -2.776400366762824845e+01 -2.908366798921431595e+01 -5.327600334241346758e+01 -2.914030717251577229e+01 -5.327600334241346758e+01 -2.564304769930403793e+01 -2.717188367210237487e+01 -2.409320325381916561e+01 -5.327600334241346758e+01
7.492142105743839764e-01 -2.667360872670080951e+01 -3.876835046975689636e+01 -5.327600334241346758e+01 -2.849720163852997246e+01 -2.776868818898251234e+01 -2.881076891588299915e+01 -5.327600334241346758e+01 -2.905399287176947354e+01 -5.327600334241346758e+01 -3.195871243377919058e+01 -2.716895644190571701e+01 -2.409995563743508740e+01 -5.327600334241346758e+01
7.489645557224764438e-01 -2.666076283407308978e+01 -3.729821510711163057e+01 -5.327600334241346758e+01 -2.849579246853336301e+01 -2.783186986635428184e+01 -2.893327872286010916e+01 -5.327600334241346758e+01 -2.901540424321954603e+01 -5.327600334241346758e+01 -2.609812659003770818e+01 -2.716615694283414584e+01 -2.410669617367613426e+01 -5.327600334241346758e+01
7.487149840611225793e-01 -2.640598467126652693e+01 -3.888525731066921054e+01 -5.327600334241346758e+01 -2.845958825048100849e+01 -2.778601718917250807e+01 -2.886931645668620661e+01 -5.327600334241346758e+01 -2.993466976176859973e+01 -5.327600334241346758e+01 -3.064841673422470691e+01 -2.716319617753769222e+01 -2.411306737305300629e+01 -5.327600334241346758e+01
7.484654955626017792e-01 -2.675549649473006752e+01 -3.736695774069512765e+01 -5.327600334241346758e+01 -2.844516662926032069e+01 -2.774451566872933128e+01 -2.895523257877073320e+01 -5.327600334241346758e+01 -2.894211091613651377e+01 -5.327600334241346758e+01 -2.548853042397469437e+01 -2.716024938812783418e+01 -2.411958100015537099e+01 -5.327600334241346758e+01
7.482160901992019886e-01 -2.637255513159876941e+01 -3.743094697077737010e+01 -5.327600334241346758e+01 -2.846603300323285168e+01 -2.778617467128600893e+01 -2.899768819116119900e+01 -5.327600334241346758e+01 -2.889520867026395123e+01 -5.327600334241346758e+01 -2.539305039871836556e+01 -2.715729870717007088e+01 -2.412613145611894083e+01 -5.327600334241346758e+01
7.479667679432208116e-01 -2.648652361402201549e+01 -3.729123498875910769e+01 -5.327600334241346758e+01 -2.849789673299422077e+01 -2.777062207001169014e+01 -2.898302213869424904e+01 -5.327600334241346758e+01 -2.882905472378995526e+01 -5.327600334241346758e+01 -2.598433903448873394e+01 -2.715433415182075549e+01 -2.413244917270295176e+01 -5.327600334241346758e+01
7.477175287669651782e-01 -2.666297309455056208e+01 -3.797194454698604460e+01 -5.327600334241346758e+01 -2.852581426841631185e+01 -2.767767012830307749e+01 -2.875455427685644239e+01 -5.327600334241346758e+01 -2.876248898972450974e+01 -5.327600334241346758e+01 -2.605530426401863764e+01 -2.715137033596758087e+01 -2.413880319783969242e+01 -5.327600334241346758e+01
7.474683726427507890e-01 -2.690679023436965167e+01 -3.714126774652984153e+01 -5.327600334241346758e+01 -2.850835986765106256e+01 -2.778897780819423602e+01 -2.889927552409031364e+01 -5.327600334241346758e+01 -2.868053539440007782e+01 -5.327600334241346758e+01 -2.533057412755017523e+01 -2.714840349434502542e+01 -2.414497326583537884e+01 -5.327600334241346758e+01
7.472192995429032258e-01 -2.643568594507530278e+01 -3.786676183308237853e+01 -5.327600334241346758e+01 -2.852785183257749679e+01 -2.778491992811295574e+01 -2.904887674143680343e+01 -5.327600334241346758e+01 -2.871020443697814173e+01 -5.327600334241346758e+01 -2.543986314882347344e+01 -2.714543491346815784e+01 -2.415111684778666756e+01 -5.327600334241346758e+01
7.469703094397565080e-01 -2.641158708291133195e+01 -3.723992191850518196e+01 -5.327600334241346758e+01 -2.850185985785865128e+01 -2.777464271611756530e+01 -2.899712700554299261e+01 -5.327600334241346758e+01 -2.862499007260949568e+01 -5.327600334241346758e+01 -2.523503339290524750e+01 -2.714245305791424911e+01 -2.415716858741287254e+01 -5.327600334241346758e+01
7.467214023056545358e-01 -2.667843675580827778e+01 -3.728074187388284599e+01 -5.327600334241346758e+01 -2.857595547769323829e+01 -2.766646141562625871e+01 -2.889306831760364602e+01 -5.327600334241346758e+01 -2.866364263517809974e+01 -5.327600334241346758e+01 -2.547119610229910691e+01 -2.713946841886874140e+01 -2.416314012119833166e+01 -5.327600334241346758e+01
7.464725781129502025e-01 -2.656688473387758265e+01 -3.718920297200254055e+01 -5.327600334241346758e+01 -2.859070794701084495e+01 -2.770866967434746897e+01 -2.918582983218648508e+01 -5.327600334241346758e+01 -2.872205289279443718e+01 -5.327600334241346758e+01 -2.523437833845787281e+01 -2.713647519398059416e+01 -2.416908894009924680e+01 -5.327600334241346758e+01
7.462238368340055050e-01 -2.656901221310359062e+01 -3.772831903015833888e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.758887229368358263e+01 -2.906278346837381932e+01 -5.327600334241346758e+01 -2.872465816136556427e+01 -5.327600334241346758e+01 -2.544384822144250080e+01 -2.713360915367159265e+01 -2.417498823615731851e+01 -5.327600334241346758e+01
7.459751784411917663e-01 -2.616070405360550311e+01 -3.701481458118018963e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.761672589698297386e+01 -2.883690480260253963e+01 -5.327600334241346758e+01 -2.878614128121446214e+01 -5.327600334241346758e+01 -3.201069339057053043e+01 -2.713058576514968223e+01 -2.418059529375524974e+01 -5.327600334241346758e+01
7.457266029068893021e-01 -2.616885573605021165e+01 -3.795928909448246458e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.770586744073965235e+01 -2.894889083225294257e+01 -5.327600334241346758e+01 -2.882247698423407911e+01 -5.327600334241346758e+01 -3.245000261286912036e+01 -2.712758689815149893e+01 -2.418635935943052928e+01 -5.327600334241346758e+01
7.454781102034881979e-01 -2.622940547646521381e+01 -3.704225512319992220e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.760169019779816324e+01 -2.936921140081136272e+01 -5.327600334241346758e+01 -2.884815446626118529e+01 -5.327600334241346758e+01 -2.710857188260778372e+01 -2.712458543078410145e+01 -2.419213668809709006e+01 -5.327600334241346758e+01
7.452297003033869771e-01 -2.665575745222613335e+01 -3.712635892626149570e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.761847381845243987e+01 -2.895084983961797320e+01 -5.327600334241346758e+01 -2.874158908822331782e+01 -5.327600334241346758e+01 -2.862245205853951191e+01 -2.712157627715301800e+01 -2.419784554343360838e+01 -5.327600334241346758e+01
7.449813731789938220e-01 -2.654744078161180454e+01 -3.710100000621527272e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.756656381853607840e+01 -2.909345848290226400e+01 -5.327600334241346758e+01 -2.898169029655413453e+01 -5.327600334241346758e+01 -3.257364957623190804e+01 -2.711856651030875653e+01 -2.420354754787229723e+01 -5.327600334241346758e+01
7.447331288027263518e-01 -2.650100751539000754e+01 -3.780101862346377573e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.759911068944443713e+01 -2.921931962524062953e+01 -5.327600334241346758e+01 -2.904126715329801556e+01 -5.327600334241346758e+01 -3.247600465904395861e+01 -2.711555227561060732e+01 -2.420921188021745607e+01 -5.327600334241346758e+01
7.444849671470106234e-01 -2.625505581050406434e+01 -3.684914653417207830e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.757464806314585104e+01 -2.909195547462081421e+01 -5.327600334241346758e+01 -2.899362541217510980e+01 -5.327600334241346758e+01 -3.264995239152514728e+01 -2.711253589040975598e+01 -2.421484834372735051e+01 -5.327600334241346758e+01
7.442368881842824635e-01 -2.596753826529896969e+01 -3.807391078501093773e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.751850681446621394e+01 -2.908184782142853209e+01 -5.327600334241346758e+01 -2.933642433864829613e+01 -5.327600334241346758e+01 -2.818400515019348873e+01 -2.710952011960089436e+01 -2.422046996713183376e+01 -5.327600334241346758e+01
